4000.0	0.7478386163711548
4000.5	0.6932707726955414
4001.0	0.642651379108429
4001.5	0.5958898365497589
4002.0	0.5528958737850189
4002.5	0.5135805010795593
4003.0	0.47785523533821106
4003.5	0.4456326365470886
4004.0	0.41682565212249756
4004.5	0.3913484215736389
4005.0	0.3691156804561615
4005.5	0.3500432074069977
4006.0	0.33404701948165894
4006.5	0.3210445046424866
4007.0	0.31095370650291443
4007.5	0.30369317531585693
4008.0	0.2991826832294464
4008.5	0.2973425090312958
4009.0	0.2980937361717224
4009.5	0.30135852098464966
4010.0	0.30705931782722473
4010.5	0.3151198923587799
4011.0	0.32546451687812805
4011.5	0.33801835775375366
4012.0	0.35270726680755615
4012.5	0.3694581091403961
4013.0	0.38819822669029236
4013.5	0.4088561534881592
4014.0	0.43136081099510193
4014.5	0.4556422233581543
4015.0	0.4816311299800873
4015.5	0.5092588365077972
4016.0	0.5384578704833984
4016.5	0.5691613256931305
4017.0	0.6013028919696808
4017.5	0.6348175406455994
4018.0	0.6696404814720154
4018.5	0.7057081460952759
4019.0	0.7429575622081757
4019.5	0.7813266515731812
4020.0	0.8207540512084961
4020.5	0.8611793220043182
4021.0	0.9025425314903259
4021.5	0.9447849988937378
4022.0	0.987848311662674
4022.5	1.0316752195358276
4023.0	1.0762092769145966
4023.5	1.1213945746421814
4024.0	1.167176365852356
4024.5	1.2135002315044403
4025.0	1.2603129148483276
4025.5	1.3075618743896484
4026.0	1.3551953434944153
4026.5	1.4031622409820557
4027.0	1.4514124691486359
4027.5	1.499896615743637
4028.0	1.5485661029815674
4028.5	1.5973731577396393
4029.0	1.6462707817554474
4029.5	1.6952126920223236
4030.0	1.744153469800949
4030.5	1.7930486500263214
4031.0	1.8418543338775635
4031.5	1.890527456998825
4032.0	1.9390259683132172
4032.5	1.9873082041740417
4033.0	2.035333752632141
4033.5	2.0830626785755157
4034.0	2.1304559111595154
4034.5	2.177475243806839
4035.0	2.2240831553936005
4035.5	2.2702431976795197
4036.0	2.3159193992614746
4036.5	2.3610767126083374
4037.0	2.405680865049362
4037.5	2.449698269367218
4038.0	2.493096560239792
4038.5	2.5358435809612274
4039.0	2.577908366918564
4039.5	2.6192606985569
4040.0	2.659870982170105
4040.5	2.6997106671333313
4041.0	2.7387516796588898
4041.5	2.7769670486450195
4042.0	2.81433042883873
4042.5	2.8508163392543793
4043.0	2.8864000737667084
4043.5	2.9210577607154846
4044.0	2.954766273498535
4044.5	2.987503170967102
4045.0	3.0192471146583557
4045.5	3.0499772429466248
4046.0	3.079673647880554
4046.5	3.108317196369171
4047.0	3.1358896791934967
4047.5	3.162373423576355
4048.0	3.187751680612564
4048.5	3.2120085954666138
4049.0	3.2351288497447968
4049.5	3.257098287343979
4050.0	3.2779031693935394
4050.5	3.297530859708786
4051.0	3.3159693479537964
4051.5	3.3332074880599976
4052.0	3.3492348194122314
4052.5	3.3640418648719788
4053.0	3.3776198029518127
4053.5	3.389960616827011
4054.0	3.401057094335556
4054.5	3.410902887582779
4055.0	3.4194924533367157
4055.5	3.426820933818817
4056.0	3.4328842759132385
4056.5	3.4376793801784515
4057.0	3.4412037134170532
4057.5	3.4434556365013123
4058.0	3.4444344341754913
4058.5	3.4441401064395905
4059.0	3.442573308944702
4059.5	3.4397356808185577
4060.0	3.4356295466423035
4060.5	3.430258184671402
4061.0	3.4236253201961517
4061.5	3.4157358705997467
4062.0	3.406595289707184
4062.5	3.396210014820099
4063.0	3.3845871686935425
4063.5	3.3717346787452698
4064.0	3.3576612174510956
4064.5	3.342376470565796
4065.0	3.3258905112743378
4065.5	3.308214634656906
4066.0	3.2893607020378113
4066.5	3.2693414390087128
4067.0	3.248170346021652
4067.5	3.2258618474006653
4068.0	3.202430874109268
4068.5	3.1778933703899384
4069.0	3.152266025543213
4069.5	3.125566393136978
4070.0	3.097812682390213
4070.5	3.069023996591568
4071.0	3.0392202138900757
4071.5	3.0084221363067627
4072.0	2.976651042699814
4072.5	2.9439291954040527
4073.0	2.910279780626297
4073.5	2.875726640224457
4074.0	2.840294361114502
4074.5	2.804008424282074
4075.0	2.766895115375519
4075.5	2.7289814054965973
4076.0	2.690295249223709
4076.5	2.650865137577057
4077.0	2.610720545053482
4077.5	2.5698917508125305
4078.0	2.528409719467163
4078.5	2.486306369304657
4079.0	2.4436142444610596
4079.5	2.400366723537445
4080.0	2.3565980792045593
4080.5	2.312343269586563
4081.0	2.267638146877289
4081.5	2.2225192189216614
4082.0	2.1770239770412445
4082.5	2.131190538406372
4083.0	2.0850579738616943
4083.5	2.0386659502983093
4084.0	1.9920552372932434
4084.5	1.9452669024467468
4085.0	1.8983433246612549
4085.5	1.851327508687973
4086.0	1.8042630553245544
4086.5	1.7571946382522583
4087.0	1.7101676762104034
4087.5	1.6632281243801117
4088.0	1.616423100233078
4088.5	1.5698002576828003
4089.0	1.523408055305481
4089.5	1.4772959649562836
4090.0	1.4315141141414642
4090.5	1.3861134052276611
4091.0	1.3411456048488617
4091.5	1.2966631650924683
4092.0	1.2527194321155548
4092.5	1.2093684375286102
4093.0	1.1666651666164398
4093.5	1.1246653199195862
4094.0	1.083425372838974
4094.5	1.0430026352405548
4095.0	1.003455251455307
4095.5	0.9648420512676239
4096.0	0.927222728729248
4096.5	0.8906577527523041
4097.0	0.8552083671092987
4097.5	0.8209367096424103
4098.0	0.7879056930541992
4098.5	0.7561789751052856
4099.0	0.7258208394050598
4099.5	0.6968967616558075
4100.0	0.6694726049900055
4100.5	0.6436153650283813
4101.0	0.6193926334381104
4101.5	0.5968728959560394
4102.0	0.5761253535747528
4102.5	0.5572200119495392
4103.0	0.5402277708053589
4103.5	0.5252202153205872
4104.0	0.5122697651386261
4104.5	0.5014495551586151
4105.0	0.49283382296562195
4105.5	0.4864971935749054
4106.0	0.4825153052806854
4106.5	0.48096466064453125
4107.0	0.48192232847213745
4107.5	0.48546651005744934
4108.0	0.49167564511299133
4108.5	0.5006296336650848
4109.0	0.5124086737632751
4109.5	0.527094155550003
4110.0	0.5447677969932556
